"","Subject","Age","Gender","Handedness","Label","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
"275",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",682.6872271,0.6826872271,1
"276",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",683.9246571,0.6839246571,1
"277",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",624.5096091,0.6245096091,1
"278",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",600.0576899,0.6000576899,1
"279",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",672.2369799,0.6722369799,1
"280",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",644.9067162,0.6449067162,1
"281",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",542.3706449,0.5423706449,0
"282",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",718.939326,0.718939326,1
"283",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",602.4142678,0.6024142678,1
"284",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",734.8672762,0.7348672762,1
"285",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",561.6229151,0.5616229151,1
"286",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",604.477016,0.604477016,1
"287",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",725.30415,0.72530415,0
"288",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",574.6710158,0.5746710158,1
"289",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",932.8239129,0.9328239129,1
"290",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",587.277364,0.587277364,1
"291",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",689.8790149,0.6898790149,1
"292",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",861.89534,0.86189534,1
"293",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",714.6542291,0.7146542291,1
"294",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",967.5938049,0.9675938049,0
"295",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",664.8849309,0.6648849309,1
"296",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",812.6301111,0.8126301111,1
"297",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",962.046003,0.962046003,1
"298",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",765.0243118,0.7650243118,1
"299",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",787.3996559,0.7873996559,1
"300",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",724.5719752,0.7245719752,1
"301",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",732.476963,0.732476963,1
"302",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",642.3332351,0.6423332351,1
"303",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",584.7413861,0.5847413861,1
"304",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",727.587152,0.727587152,1
"305",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",784.6070719,0.7846070719,1
"306",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",824.754108,0.824754108,1
"307",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",624.3985861,0.6243985861,1
"308",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",942.5643471,0.9425643471,1
"309",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",661.8689911,0.6618689911,1
"310",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",684.881499,0.684881499,1
"311",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",1162.115308,1.162115308,1
"312",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",724.545016,0.724545016,1
"313",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",712.1648991,0.7121648991,1
"314",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",982.5217139,0.9825217139,1
"315",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",1029.729879,1.029729879,1
"316",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",721.4801339,0.7214801339,1
"317",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",965.072253,0.965072253,1
"318",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",532.3282359,0.5323282359,0
"319",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",634.6020391,0.6346020391,1
"320",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",582.4192639,0.5824192639,1
"321",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",663.8799962,0.6638799962,1
"322",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",805.027179,0.805027179,1
"323",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",664.660275,0.664660275,1
"324",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",862.8973609,0.8628973609,0
"325",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",803.305164,0.803305164,1
"326",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",772.8375401,0.7728375401,1
"327",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",682.409144,0.682409144,1
"328",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",869.1667949,0.8691667949,1
"329",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",804.423068,0.804423068,1
"330",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",674.886347,0.674886347,1
"331",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",926.016462,0.926016462,1
"332",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",684.6410271,0.6846410271,1
"333",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",802.5576212,0.8025576212,1
"334",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",864.6417789,0.8646417789,1
"335",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",802.417008,0.802417008,1
"336",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",904.36755,0.90436755,1
"337",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",902.618042,0.902618042,1
"338",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",804.9064642,0.8049064642,1
"339",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",667.436945,0.667436945,1
"340",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",682.1439809,0.6821439809,1
"341",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",890.10422,0.89010422,1
"342",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",785.423039,0.785423039,1
"343",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",716.0367391,0.7160367391,0
"344",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",764.299619,0.764299619,1
"345",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",496.9340151,0.4969340151,1
"346",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",802.2180609,0.8022180609,1
"347",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",684.354288,0.684354288,0
"348",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",687.160155,0.687160155,1
"349",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",714.995485,0.714995485,1
"350",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",702.4187138,0.7024187138,1
"351",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",699.8689082,0.6998689082,1
"352",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",682.0866961,0.6820866961,1
"353",1,20,"female","right","Other","other","Stranger","Stranger","Matching","Asian","White",1054.659601,1.054659601,1
"354",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",722.040206,0.722040206,1
"355",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",620.0059948,0.6200059948,1
"356",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",742.4425059,0.7424425059,1
"357",1,20,"female","right","Self","self","Self","Self","Matching","Asian","Asian",664.982534,0.664982534,1
"358",1,20,"female","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",657.4092961,0.6574092961,1
"359",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",742.2051639,0.7422051639,1
"360",1,20,"female","right","Other","self","Self","Self","Nonmatching","Asian","Asian",809.4652828,0.8094652828,1
"361",2,21,"male","right","Other","other","Stranger","Stranger","Matching","Asian","White",899.7332398,0.8997332398,1
"362",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",713.5733198,0.7135733198,1
"363",2,21,"male","right","Other","self","Self","Self","Nonmatching","Asian","Asian",814.3175244,0.8143175244,0
"364",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",584.338339,0.584338339,1
"365",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",699.4404607,0.6994404607,0
"366",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",714.7664465,0.7147664465,1
"367",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",674.5260879,0.6745260879,1
"368",2,21,"male","right","Other","self","Self","Self","Nonmatching","Asian","Asian",614.7171091,0.6147171091,1
"369",2,21,"male","right","Other","self","Self","Self","Nonmatching","Asian","Asian",674.5804213,0.6745804213,1
"370",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",764.3722687,0.7643722687,1
"371",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",955.0664276,0.9550664276,1
"372",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",594.8469546,0.5948469546,1
"373",2,21,"male","right","Other","other","Stranger","Stranger","Matching","Asian","White",764.3699683,0.7643699683,0
"374",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",754.1115116,0.7541115116,1
"375",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",649.8236358,0.6498236358,1
"376",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",724.0799703,0.7240799703,1
"377",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",684.6769713,0.6846769713,1
"378",2,21,"male","right","Other","other","Stranger","Stranger","Matching","Asian","White",774.8725843,0.7748725843,1
"379",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",744.6818482,0.7446818482,1
"380",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",684.6408192,0.6846408192,1
"381",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",1054.523649,1.054523649,1
"382",2,21,"male","right","Other","other","Stranger","Stranger","Matching","Asian","White",774.9177665,0.7749177665,1
"383",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",624.4534981,0.6244534981,1
"384",2,21,"male","right","Other","other","Stranger","Stranger","Matching","Asian","White",654.4560324,0.6544560324,1
"385",2,21,"male","right","Other","other","Stranger","Stranger","Matching","Asian","White",584.8678872,0.5848678872,1
"386",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",703.482911,0.703482911,1
"387",2,21,"male","right","Other","self","Self","Self","Nonmatching","Asian","Asian",694.2103468,0.6942103468,1
"388",2,21,"male","right","Other","self","Self","Self","Nonmatching","Asian","Asian",569.9388329,0.5699388329,1
"389",2,21,"male","right","Self","other","Stranger","Stranger","Nonmatching","Asian","White",513.8006601,0.5138006601,0
"390",2,21,"male","right","Self","self","Self","Self","Matching","Asian","Asian",604.5158487,0.6045158487,1
