"","Subject","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
"342",1,"other","Stranger","Stranger","Matching",NA,NA,823.0768,0.8230768,1
"343",1,"other","Stranger","Stranger","Matching",NA,NA,929.7778,0.9297778,0
"344",1,"other","Stranger","Stranger","Matching",NA,NA,760.4632,0.7604632,1
"345",1,"self","Self","Self","Nonmatching",NA,NA,1037.7629,1.0377629,1
"346",1,"other","Stranger","Stranger","Matching",NA,NA,1063.787,1.063787,1
"347",1,"other","Stranger","Stranger","Nonmatching",NA,NA,1073.1262,1.0731262,1
"348",1,"other","Stranger","Stranger","Nonmatching",NA,NA,737.8051,0.7378051,1
"349",1,"other","Stranger","Stranger","Matching",NA,NA,1055.822,1.055822,1
"350",1,"other","Stranger","Stranger","Nonmatching",NA,NA,937.1004,0.9371004,1
"351",1,"other","Stranger","Stranger","Matching",NA,NA,703.0586,0.7030586,1
"352",1,"other","Stranger","Stranger","Matching",NA,NA,798.2317,0.7982317,0
"353",1,"other","Stranger","Stranger","Matching",NA,NA,938.4032,0.9384032,1
"354",1,"other","Stranger","Stranger","Matching",NA,NA,600.3537,0.6003537,1
"355",1,"self","Self","Self","Matching",NA,NA,652.308,0.652308,1
"356",1,"other","Stranger","Stranger","Nonmatching",NA,NA,1045.8002,1.0458002,1
"357",1,"self","Self","Self","Nonmatching",NA,NA,919.3387,0.9193387,0
"358",1,"other","Stranger","Stranger","Nonmatching",NA,NA,990.4047,0.9904047,0
"359",1,"other","Stranger","Stranger","Matching",NA,NA,906.4616001,0.9064616001,0
"360",1,"other","Stranger","Stranger","Matching",NA,NA,601.6286999,0.6016286999,1
"361",2,"other","Stranger","Stranger","Matching",NA,NA,811.0550001,0.8110550001,0
"362",2,"other","Stranger","Stranger","Matching",NA,NA,694.3096999,0.6943096999,1
"363",2,"other","Stranger","Stranger","Nonmatching",NA,NA,958.3546,0.9583546,1
"364",2,"self","Self","Self","Matching",NA,NA,707.6833,0.7076833,1
"365",2,"self","Self","Self","Matching",NA,NA,634.8893,0.6348893,1
"366",2,"self","Self","Self","Nonmatching",NA,NA,988.9935,0.9889935,1
"367",2,"self","Self","Self","Nonmatching",NA,NA,696.9939,0.6969939,1
"368",2,"self","Self","Self","Nonmatching",NA,NA,681.0613,0.6810613,1
"369",2,"other","Stranger","Stranger","Matching",NA,NA,729.6353,0.7296353,0
"370",2,"other","Stranger","Stranger","Matching",NA,NA,656.1869001,0.6561869001,1
"371",2,"self","Self","Self","Nonmatching",NA,NA,681.3884,0.6813884,0
"372",2,"other","Stranger","Stranger","Nonmatching",NA,NA,874.2868,0.8742868,1
"373",2,"other","Stranger","Stranger","Nonmatching",NA,NA,1106.9833,1.1069833,1
"374",2,"other","Stranger","Stranger","Matching",NA,NA,562.2554,0.5622554,0
"375",2,"other","Stranger","Stranger","Matching",NA,NA,631.5053001,0.6315053001,0
"376",2,"self","Self","Self","Matching",NA,NA,682.037,0.682037,1
"377",2,"other","Stranger","Stranger","Nonmatching",NA,NA,1042.9611,1.0429611,1
"378",2,"self","Self","Self","Nonmatching",NA,NA,548.8467,0.5488467,0
"379",2,"self","Self","Self","Matching",NA,NA,1042.9485,1.0429485,0
"380",2,"self","Self","Self","Nonmatching",NA,NA,820.9796001,0.8209796001,1
"381",2,"other","Stranger","Stranger","Matching",NA,NA,919.5677,0.9195677,1
"382",2,"other","Stranger","Stranger","Matching",NA,NA,798.0193,0.7980193,0
"383",2,"other","Stranger","Stranger","Nonmatching",NA,NA,818.2056,0.8182056,1
"384",2,"self","Self","Self","Matching",NA,NA,748.8969,0.7488969,1
"385",2,"self","Self","Self","Nonmatching",NA,NA,1026.9648,1.0269648,1
"386",2,"other","Stranger","Stranger","Nonmatching",NA,NA,877.6847,0.8776847,1
"387",2,"self","Self","Self","Matching",NA,NA,910.2008,0.9102008,0
"388",2,"self","Self","Self","Nonmatching",NA,NA,597.5931,0.5975931,1
"389",2,"other","Stranger","Stranger","Nonmatching",NA,NA,657.625,0.657625,1
"390",2,"other","Stranger","Stranger","Matching",NA,NA,930.9557,0.9309557,1
"391",2,"other","Stranger","Stranger","Nonmatching",NA,NA,1137.4837,1.1374837,0
"392",2,"other","Stranger","Stranger","Nonmatching",NA,NA,863.6089,0.8636089,1
"393",2,"self","Self","Self","Matching",NA,NA,648.7832,0.6487832,1
"394",2,"self","Self","Self","Matching",NA,NA,778.9045,0.7789045,1
"395",2,"other","Stranger","Stranger","Nonmatching",NA,NA,607.5743,0.6075743,0
"396",2,"self","Self","Self","Nonmatching",NA,NA,1058.8305,1.0588305,1
"397",2,"other","Stranger","Stranger","Nonmatching",NA,NA,564.3315,0.5643315,1
"398",2,"self","Self","Self","Nonmatching",NA,NA,681.3591,0.6813591,1
"399",2,"other","Stranger","Stranger","Nonmatching",NA,NA,818.172,0.818172,1
"400",2,"other","Stranger","Stranger","Nonmatching",NA,NA,676.9906001,0.6769906001,1
"401",2,"other","Stranger","Stranger","Nonmatching",NA,NA,645.4555,0.6454555,1
"402",2,"self","Self","Self","Matching",NA,NA,423.5875,0.4235875,0
"403",2,"other","Stranger","Stranger","Matching",NA,NA,698.1146,0.6981146,0
"404",2,"self","Self","Self","Nonmatching",NA,NA,978.2544,0.9782544,1
"405",2,"other","Stranger","Stranger","Nonmatching",NA,NA,854.8540999,0.8548540999,0
"406",2,"self","Self","Self","Nonmatching",NA,NA,808.3025999,0.8083025999,1
"407",2,"self","Self","Self","Matching",NA,NA,819.3469,0.8193469,1
"408",2,"other","Stranger","Stranger","Matching",NA,NA,678.2044,0.6782044,0
"409",2,"other","Stranger","Stranger","Matching",NA,NA,606.7923,0.6067923,1
"410",2,"other","Stranger","Stranger","Matching",NA,NA,626.2551,0.6262551,1
"411",2,"other","Stranger","Stranger","Nonmatching",NA,NA,652.701,0.652701,1
"412",2,"self","Self","Self","Matching",NA,NA,782.0239001,0.7820239001,1
"413",2,"other","Stranger","Stranger","Nonmatching",NA,NA,930.6289001,0.9306289001,1
"414",2,"self","Self","Self","Matching",NA,NA,769.3608,0.7693608,1
"415",2,"other","Stranger","Stranger","Nonmatching",NA,NA,790.2273,0.7902273,0
"416",2,"other","Stranger","Stranger","Nonmatching",NA,NA,738.1554,0.7381554,1
"417",2,"self","Self","Self","Nonmatching",NA,NA,784.1358,0.7841358,1
"418",2,"self","Self","Self","Matching",NA,NA,652.6975,0.6526975,1
"419",2,"self","Self","Self","Matching",NA,NA,654.1864,0.6541864,1
"420",2,"self","Self","Self","Nonmatching",NA,NA,751.4232,0.7514232,1
"421",2,"self","Self","Self","Nonmatching",NA,NA,725.5109,0.7255109,1
"422",2,"other","Stranger","Stranger","Matching",NA,NA,964.146,0.964146,1
"423",2,"other","Stranger","Stranger","Matching",NA,NA,753.4953001,0.7534953001,1
"424",2,"other","Stranger","Stranger","Matching",NA,NA,510.8729,0.5108729,1
"425",2,"self","Self","Self","Matching",NA,NA,982.0537,0.9820537,1
"426",2,"other","Stranger","Stranger","Nonmatching",NA,NA,811.0805,0.8110805,0
"427",2,"self","Self","Self","Matching",NA,NA,574.2049,0.5742049,1
"428",2,"self","Self","Self","Matching",NA,NA,722.8888,0.7228888,1
"429",2,"self","Self","Self","Nonmatching",NA,NA,625.5014001,0.6255014001,1
"430",2,"other","Stranger","Stranger","Nonmatching",NA,NA,812.1989,0.8121989,1
"431",2,"self","Self","Self","Nonmatching",NA,NA,583.5149999,0.5835149999,1
"432",2,"self","Self","Self","Nonmatching",NA,NA,684.127,0.684127,1
"433",2,"self","Self","Self","Matching",NA,NA,428.862,0.428862,1
"434",2,"self","Self","Self","Nonmatching",NA,NA,759.5134,0.7595134,1
"435",2,"self","Self","Self","Matching",NA,NA,556.8532,0.5568532,1
"436",2,"self","Self","Self","Nonmatching",NA,NA,738.1533,0.7381533,1
"437",2,"other","Stranger","Stranger","Nonmatching",NA,NA,NA,NA,2
"438",2,"self","Self","Self","Matching",NA,NA,716.8474001,0.7168474001,1
"439",2,"self","Self","Self","Nonmatching",NA,NA,772.1136999,0.7721136999,1
"440",2,"other","Stranger","Stranger","Matching",NA,NA,920.6862,0.9206862,1
"441",2,"self","Self","Self","Matching",NA,NA,839.5564,0.8395564,1
"442",2,"self","Self","Self","Nonmatching",NA,NA,593.4808,0.5934808,1
"443",2,"other","Stranger","Stranger","Matching",NA,NA,805.5404001,0.8055404001,0
"444",2,"self","Self","Self","Nonmatching",NA,NA,872.7084,0.8727084,1
"445",2,"other","Stranger","Stranger","Nonmatching",NA,NA,553.3861,0.5533861,0
"446",2,"other","Stranger","Stranger","Matching",NA,NA,918.8234999,0.9188234999,0
"447",2,"self","Self","Self","Matching",NA,NA,661.6532999,0.6616532999,1
"448",2,"other","Stranger","Stranger","Matching",NA,NA,606.9002,0.6069002,0
"449",2,"other","Stranger","Stranger","Matching",NA,NA,762.3092,0.7623092,1
"450",2,"self","Self","Self","Nonmatching",NA,NA,815.1521999,0.8151521999,1
"451",2,"other","Stranger","Stranger","Matching",NA,NA,700.8641999,0.7008641999,0
"452",2,"self","Self","Self","Matching",NA,NA,596.8363,0.5968363,1
"453",2,"other","Stranger","Stranger","Nonmatching",NA,NA,688.7633,0.6887633,1
"454",2,"other","Stranger","Stranger","Nonmatching",NA,NA,616.7957999,0.6167957999,1
"455",2,"self","Self","Self","Matching",NA,NA,644.0874999,0.6440874999,1
"456",2,"other","Stranger","Stranger","Nonmatching",NA,NA,1062.1955,1.0621955,1
"457",2,"other","Stranger","Stranger","Matching",NA,NA,727.5279,0.7275279,1
"458",2,"self","Self","Self","Nonmatching",NA,NA,797.8001999,0.7978001999,1
"459",2,"self","Self","Self","Matching",NA,NA,490.0793,0.4900793,1
"460",2,"other","Stranger","Stranger","Matching",NA,NA,490.0942,0.4900942,0
"461",2,"other","Stranger","Stranger","Nonmatching",NA,NA,802.0758,0.8020758,1
"462",2,"other","Stranger","Stranger","Nonmatching",NA,NA,1013.4444,1.0134444,1
"463",2,"other","Stranger","Stranger","Matching",NA,NA,768.7026,0.7687026,1
"464",2,"self","Self","Self","Nonmatching",NA,NA,677.5685,0.6775685,0
"465",2,"self","Self","Self","Nonmatching",NA,NA,886.0907,0.8860907,1
"466",2,"self","Self","Self","Matching",NA,NA,549.8867,0.5498867,1
"467",2,"other","Stranger","Stranger","Nonmatching",NA,NA,660.0327999,0.6600327999,1
"468",2,"other","Stranger","Stranger","Nonmatching",NA,NA,909.4166,0.9094166,1
"469",2,"self","Self","Self","Nonmatching",NA,NA,636.6664,0.6366664,0
"470",2,"other","Stranger","Stranger","Matching",NA,NA,790.7126,0.7907126,0
"471",2,"other","Stranger","Stranger","Nonmatching",NA,NA,658.8134,0.6588134,1
"472",2,"other","Stranger","Stranger","Nonmatching",NA,NA,883.9649,0.8839649,1
"473",2,"other","Stranger","Stranger","Nonmatching",NA,NA,692.7887,0.6927887,1
"474",2,"self","Self","Self","Nonmatching",NA,NA,900.6632,0.9006632,1
"475",2,"self","Self","Self","Matching",NA,NA,684.5223,0.6845223,1
"476",2,"other","Stranger","Stranger","Matching",NA,NA,716.7390001,0.7167390001,0
"477",2,"other","Stranger","Stranger","Nonmatching",NA,NA,747.8389001,0.7478389001,1
"478",2,"self","Self","Self","Nonmatching",NA,NA,842.1502,0.8421502,1
"479",2,"self","Self","Self","Nonmatching",NA,NA,588.1359,0.5881359,1
"480",2,"self","Self","Self","Matching",NA,NA,760.1048,0.7601048,1
"481",2,"other","Stranger","Stranger","Matching",NA,NA,517.3461001,0.5173461001,0
"482",2,"self","Self","Self","Nonmatching",NA,NA,676.7118999,0.6767118999,1
"483",2,"other","Stranger","Stranger","Nonmatching",NA,NA,821.4096,0.8214096,1
"484",2,"self","Self","Self","Matching",NA,NA,696.1426999,0.6961426999,0
"485",2,"self","Self","Self","Matching",NA,NA,647.7047,0.6477047,1
"486",2,"self","Self","Self","Nonmatching",NA,NA,NA,NA,2
"487",2,"self","Self","Self","Nonmatching",NA,NA,654.6721,0.6546721,1
"488",2,"self","Self","Self","Nonmatching",NA,NA,624.1894,0.6241894,1
"489",2,"self","Self","Self","Nonmatching",NA,NA,642.6951,0.6426951,1
"490",2,"other","Stranger","Stranger","Matching",NA,NA,684.6823001,0.6846823001,0
"491",2,"self","Self","Self","Nonmatching",NA,NA,620.5943,0.6205943,1
"492",2,"other","Stranger","Stranger","Nonmatching",NA,NA,767.2865,0.7672865,1
"493",2,"other","Stranger","Stranger","Matching",NA,NA,NA,NA,2
"494",2,"other","Stranger","Stranger","Nonmatching",NA,NA,921.2296,0.9212296,1
"495",2,"other","Stranger","Stranger","Matching",NA,NA,935.9461,0.9359461,1
"496",2,"self","Self","Self","Nonmatching",NA,NA,757.9824,0.7579824,1
"497",2,"other","Stranger","Stranger","Nonmatching",NA,NA,715.1916,0.7151916,1
"498",2,"other","Stranger","Stranger","Matching",NA,NA,818.648,0.818648,1
"499",2,"self","Self","Self","Matching",NA,NA,781.101,0.781101,1
"500",2,"self","Self","Self","Matching",NA,NA,554.0574,0.5540574,1
"501",2,"other","Stranger","Stranger","Nonmatching",NA,NA,655.4838,0.6554838,1
"502",2,"self","Self","Self","Matching",NA,NA,792.6683,0.7926683,1
"503",2,"other","Stranger","Stranger","Matching",NA,NA,756.6512,0.7566512,1
"504",2,"self","Self","Self","Matching",NA,NA,577.9925,0.5779925,1
"505",2,"self","Self","Self","Nonmatching",NA,NA,806.6562,0.8066562,1
"506",2,"other","Stranger","Stranger","Matching",NA,NA,497.8565,0.4978565,1
"507",2,"self","Self","Self","Matching",NA,NA,842.0776,0.8420776,0
"508",2,"other","Stranger","Stranger","Matching",NA,NA,964.0604,0.9640604,1
"509",2,"other","Stranger","Stranger","Nonmatching",NA,NA,801.0699,0.8010699,1
"510",2,"self","Self","Self","Matching",NA,NA,605.3382001,0.6053382001,1
"511",2,"other","Stranger","Stranger","Matching",NA,NA,792.6517,0.7926517,1
"512",2,"other","Stranger","Stranger","Matching",NA,NA,876.7001,0.8767001,0
"513",2,"other","Stranger","Stranger","Matching",NA,NA,725.429,0.725429,1
"514",2,"other","Stranger","Stranger","Nonmatching",NA,NA,764.1975001,0.7641975001,1
"515",2,"self","Self","Self","Matching",NA,NA,401.1381,0.4011381,1
"516",2,"self","Self","Self","Matching",NA,NA,556.6603,0.5566603,1
"517",2,"self","Self","Self","Matching",NA,NA,465.9703,0.4659703,1
"518",2,"self","Self","Self","Nonmatching",NA,NA,587.1864,0.5871864,1
"519",2,"self","Self","Self","Matching",NA,NA,679.1962,0.6791962,1
"520",2,"other","Stranger","Stranger","Nonmatching",NA,NA,471.9353,0.4719353,1
"521",2,"other","Stranger","Stranger","Matching",NA,NA,424.5939,0.4245939,1
"522",2,"self","Self","Self","Nonmatching",NA,NA,507.2672,0.5072672,1
"523",2,"self","Self","Self","Matching",NA,NA,698.5334,0.6985334,1
"524",2,"other","Stranger","Stranger","Matching",NA,NA,410.6143001,0.4106143001,0
"525",2,"other","Stranger","Stranger","Matching",NA,NA,565.9215,0.5659215,0
"526",2,"other","Stranger","Stranger","Matching",NA,NA,611.2055001,0.6112055001,1
"527",2,"other","Stranger","Stranger","Matching",NA,NA,510.5472,0.5105472,1
"528",2,"self","Self","Self","Matching",NA,NA,509.9994,0.5099994,0
"529",2,"self","Self","Self","Matching",NA,NA,357.2725001,0.3572725001,1
"530",2,"other","Stranger","Stranger","Nonmatching",NA,NA,402.5913,0.4025913,0
"531",2,"other","Stranger","Stranger","Nonmatching",NA,NA,661.9416,0.6619416,1
"532",2,"other","Stranger","Stranger","Matching",NA,NA,630.9849001,0.6309849001,1
"533",2,"self","Self","Self","Nonmatching",NA,NA,833.818,0.833818,0
"534",2,"self","Self","Self","Matching",NA,NA,644.6515999,0.6446515999,0
"535",2,"self","Self","Self","Matching",NA,NA,542.6154,0.5426154,1
"536",2,"other","Stranger","Stranger","Matching",NA,NA,612.4838,0.6124838,0
"537",2,"self","Self","Self","Nonmatching",NA,NA,711.9553001,0.7119553001,0
"538",2,"other","Stranger","Stranger","Nonmatching",NA,NA,743.2895,0.7432895,1
"539",2,"self","Self","Self","Nonmatching",NA,NA,813.2594,0.8132594,1
"540",2,"self","Self","Self","Nonmatching",NA,NA,704.5327,0.7045327,1
"541",2,"other","Stranger","Stranger","Matching",NA,NA,775.2741,0.7752741,1
"542",2,"self","Self","Self","Matching",NA,NA,691.8060001,0.6918060001,1
"543",2,"other","Stranger","Stranger","Matching",NA,NA,691.7907,0.6917907,1
"544",2,"other","Stranger","Stranger","Matching",NA,NA,539.7577001,0.5397577001,1
"545",2,"other","Stranger","Stranger","Nonmatching",NA,NA,433.6765,0.4336765,1
"546",2,"self","Self","Self","Nonmatching",NA,NA,788.39,0.78839,1
"547",2,"self","Self","Self","Matching",NA,NA,776.4173,0.7764173,1
"548",2,"self","Self","Self","Matching",NA,NA,548.9368,0.5489368,1
"549",2,"self","Self","Self","Nonmatching",NA,NA,659.0912,0.6590912,1
"550",2,"self","Self","Self","Matching",NA,NA,572.4326,0.5724326,1
"551",2,"other","Stranger","Stranger","Nonmatching",NA,NA,545.1478,0.5451478,0
"552",2,"self","Self","Self","Nonmatching",NA,NA,1023.098,1.023098,1
"553",2,"self","Self","Self","Nonmatching",NA,NA,521.6044,0.5216044,1
"554",2,"other","Stranger","Stranger","Matching",NA,NA,800.2554,0.8002554,1
"555",2,"other","Stranger","Stranger","Matching",NA,NA,508.4275,0.5084275,1
"556",2,"self","Self","Self","Nonmatching",NA,NA,683.6205,0.6836205,1
"557",2,"self","Self","Self","Matching",NA,NA,572.4315,0.5724315,1
"558",2,"self","Self","Self","Matching",NA,NA,433.1088,0.4331088,1
"559",2,"self","Self","Self","Nonmatching",NA,NA,611.7469,0.6117469,1
"560",2,"other","Stranger","Stranger","Matching",NA,NA,631.0404,0.6310404,0
"561",2,"other","Stranger","Stranger","Matching",NA,NA,673.7511,0.6737511,1
"562",2,"other","Stranger","Stranger","Matching",NA,NA,786.1495999,0.7861495999,1
"563",2,"other","Stranger","Stranger","Nonmatching",NA,NA,686.3561,0.6863561,1
"564",2,"self","Self","Self","Matching",NA,NA,590.4307,0.5904307,1
"565",2,"other","Stranger","Stranger","Nonmatching",NA,NA,506.4900001,0.5064900001,0
"566",2,"self","Self","Self","Nonmatching",NA,NA,689.5570001,0.6895570001,1
"567",2,"other","Stranger","Stranger","Nonmatching",NA,NA,673.5561,0.6735561,1
"568",2,"other","Stranger","Stranger","Nonmatching",NA,NA,682.2595999,0.6822595999,1
"569",2,"self","Self","Self","Matching",NA,NA,651.0006,0.6510006,1
"570",2,"self","Self","Self","Nonmatching",NA,NA,692.969,0.692969,1
"571",2,"self","Self","Self","Matching",NA,NA,525.1036,0.5251036,1
"572",2,"other","Stranger","Stranger","Matching",NA,NA,747.8542001,0.7478542001,1
"573",2,"other","Stranger","Stranger","Nonmatching",NA,NA,649.6196999,0.6496196999,1
"574",2,"other","Stranger","Stranger","Nonmatching",NA,NA,587.6784,0.5876784,1
"575",2,"other","Stranger","Stranger","Matching",NA,NA,639.7551,0.6397551,1
"576",2,"self","Self","Self","Matching",NA,NA,761.702,0.761702,1
"577",2,"self","Self","Self","Nonmatching",NA,NA,591.1907,0.5911907,1
"578",2,"other","Stranger","Stranger","Nonmatching",NA,NA,634.8722,0.6348722,1
"579",2,"self","Self","Self","Matching",NA,NA,669.1268,0.6691268,1
"580",2,"self","Self","Self","Nonmatching",NA,NA,669.631,0.669631,1
"581",2,"other","Stranger","Stranger","Matching",NA,NA,670.5099,0.6705099,0
"582",2,"self","Self","Self","Nonmatching",NA,NA,742.9462,0.7429462,1
"583",2,"other","Stranger","Stranger","Matching",NA,NA,788.9055,0.7889055,1
"584",2,"self","Self","Self","Matching",NA,NA,825.0496,0.8250496,1
"585",2,"self","Self","Self","Nonmatching",NA,NA,707.6883001,0.7076883001,1
"586",2,"other","Stranger","Stranger","Nonmatching",NA,NA,739.0486,0.7390486,1
"587",2,"other","Stranger","Stranger","Nonmatching",NA,NA,592.9628001,0.5929628001,1
"588",2,"self","Self","Self","Matching",NA,NA,645.0058001,0.6450058001,1
"589",2,"self","Self","Self","Matching",NA,NA,814.8297,0.8148297,1
"590",2,"self","Self","Self","Matching",NA,NA,674.2753,0.6742753,1
"591",2,"other","Stranger","Stranger","Nonmatching",NA,NA,491.0874999,0.4910874999,0
"592",2,"other","Stranger","Stranger","Matching",NA,NA,723.0224999,0.7230224999,1
"593",2,"self","Self","Self","Matching",NA,NA,609.5762,0.6095762,1
"594",2,"self","Self","Self","Matching",NA,NA,484.9111,0.4849111,1
"595",2,"self","Self","Self","Nonmatching",NA,NA,749.1142,0.7491142,1
"596",2,"self","Self","Self","Nonmatching",NA,NA,674.9561999,0.6749561999,1
"597",2,"self","Self","Self","Matching",NA,NA,843.8979,0.8438979,1
"598",2,"self","Self","Self","Matching",NA,NA,765.5579001,0.7655579001,1
"599",2,"other","Stranger","Stranger","Nonmatching",NA,NA,875.1516,0.8751516,1
"600",2,"other","Stranger","Stranger","Nonmatching",NA,NA,739.7028001,0.7397028001,0
"601",2,"other","Stranger","Stranger","Nonmatching",NA,NA,617.6993999,0.6176993999,1
"602",2,"self","Self","Self","Matching",NA,NA,613.0554,0.6130554,1
"603",2,"self","Self","Self","Nonmatching",NA,NA,680.3464,0.6803464,1
"604",2,"other","Stranger","Stranger","Matching",NA,NA,608.9893,0.6089893,0
"605",2,"other","Stranger","Stranger","Matching",NA,NA,828.2614,0.8282614,1
"606",2,"other","Stranger","Stranger","Matching",NA,NA,526.9923999,0.5269923999,1
"607",2,"other","Stranger","Stranger","Matching",NA,NA,421.6778,0.4216778,1
"608",2,"self","Self","Self","Nonmatching",NA,NA,664.2828999,0.6642828999,1
"609",2,"other","Stranger","Stranger","Nonmatching",NA,NA,617.6552001,0.6176552001,0
"610",2,"self","Self","Self","Matching",NA,NA,844.9395,0.8449395,1
