"Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",775.6216,0.7756216,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",790.5593,0.7905593,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1404.1907,1.4041907,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",727.4919,0.7274919,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",1132.3262,1.1323262,1
1,22,"right","f","a","Asymmetry","Nonmatching","self-related","Self","Self",568.577,0.568577,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",770.5219,0.7705219,1
1,22,"right","f","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",1392.0372,1.3920372,0
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",927.5911,0.9275911,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",720.454,0.720454,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",750.8122,0.7508122,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",478.9094,0.4789094,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",719.402,0.719402,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",730.5114,0.7305114,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",819.9154,0.8199154,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1172.6388,1.1726388,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",840.1487,0.8401487,0
1,22,"right","f","a","Asymmetry","Nonmatching","self-related","Self","Self",443.6845,0.4436845,0
1,22,"right","f","a","Asymmetry","Nonmatching","self-related","Self","Self",627.8947,0.6278947,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",899.667,0.899667,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",465.0876,0.4650876,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",810.3194,0.8103194,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",547.4358,0.5474358,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",928.7886,0.9287886,1
1,22,"right","f","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",943.8529,0.9438529,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",584.1496,0.5841496,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",965.164,0.965164,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",659.9866,0.6599866,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",679.4666,0.6794666,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",522.1675,0.5221675,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",605.7465,0.6057465,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",808.5331,0.8085331,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",998.3876,0.9983876,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",1175.0829,1.1750829,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",818.3447,0.8183447,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",967.0967,0.9670967,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",916.8989,0.9168989,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",728.9984,0.7289984,0
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",741.0352,0.7410352,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",923.1927,0.9231927,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",576.4689,0.5764689,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",824.6459,0.8246459,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",641.4133,0.6414133,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",778.4708,0.7784708,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",934.873,0.934873,1
1,22,"right","f","missed","Asymmetry","Matching","self-related","Self","Self",1500.055,1.500055,NA
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",572.8287,0.5728287,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",672.0683,0.6720683,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",763.3869,0.7633869,1
1,22,"right","f","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",903.6749,0.9036749,0
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",589.1012,0.5891012,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",938.1703,0.9381703,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",709.245,0.709245,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",709.0319,0.7090319,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",772.1909,0.7721909,1
1,22,"right","f","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",491.4183,0.4914183,0
1,22,"right","f","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",414.3061,0.4143061,0
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",498.8443,0.4988443,0
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",593.0712,0.5930712,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",479.9014,0.4799014,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",603.4948,0.6034948,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",853.4737,0.8534737,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",911.2222,0.9112222,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",976.3189,0.9763189,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",762.9957,0.7629957,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",833.2124,0.8332124,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",633.7698,0.6337698,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",675.538,0.675538,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",567.6664,0.5676664,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",1083.7835,1.0837835,0
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",662.1641,0.6621641,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",692.3034,0.6923034,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",733.6735,0.7336735,1
1,22,"right","f","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",862.3869,0.8623869,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",647.3447,0.6473447,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",681.4651,0.6814651,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",679.38,0.67938,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",553.8684,0.5538684,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",511.9936,0.5119936,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",458.4198,0.4584198,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",851.556,0.851556,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",526.7097,0.5267097,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",460.4005,0.4604005,1
1,22,"right","f","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",870.392,0.870392,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",772.5843,0.7725843,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",609.3348,0.6093348,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",855.5984,0.8555984,1
1,22,"right","f","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",530.7056,0.5307056,0
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",692.2088,0.6922088,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",643.916,0.643916,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",646.1079,0.6461079,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",497.2302,0.4972302,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",577.6728,0.5776728,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",442.6096,0.4426096,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",607.8981,0.6078981,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",611.0069,0.6110069,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",774.3195,0.7743195,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",682.0198,0.6820198,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",624.6037,0.6246037,1
1,22,"right","f","a","Asymmetry","Nonmatching","self-related","Self","Self",539.8658,0.5398658,0
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",572.426,0.572426,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",985.3534,0.9853534,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",434.4262,0.4344262,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",482.0567,0.4820567,0
1,22,"right","f","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",583.9951,0.5839951,0
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",480.4295,0.4804295,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",604.0273,0.6040273,0
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",618.6616,0.6186616,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",657.5024,0.6575024,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",453.5441,0.4535441,1
1,22,"right","f","a","Asymmetry","Nonmatching","self-related","Self","Self",435.4068,0.4354068,0
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",519.0864,0.5190864,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",709.4392,0.7094392,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",961.5131,0.9615131,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",621.3352,0.6213352,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",692.4687,0.6924687,0
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",550.0913,0.5500913,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",676.4995,0.6764995,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",974.4259,0.9744259,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",785.2666,0.7852666,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",1243.6677,1.2436677,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1375.2309,1.3752309,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",551.0545,0.5510545,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",802.8189,0.8028189,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",576.5764,0.5765764,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",452.4647,0.4524647,0
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",560.1812,0.5601812,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",586.3218,0.5863218,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",673.7754,0.6737754,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",498.7278,0.4987278,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",446.9508,0.4469508,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",455.3187,0.4553187,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",514.4174,0.5144174,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",544.5838,0.5445838,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",593.9304,0.5939304,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",585.7218,0.5857218,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",613.4295,0.6134295,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",464.1871,0.4641871,1
1,22,"right","f","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",518.2675,0.5182675,0
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",574.6747,0.5746747,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",487.0515,0.4870515,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",620.6511,0.6206511,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",680.8255,0.6808255,1
1,22,"right","f","l","Asymmetry","Matching","self-related","Self","Self",861.8542,0.8618542,0
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",551.4466,0.5514466,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",781.783,0.781783,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",613.2136,0.6132136,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",725.3877,0.7253877,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",692.477,0.692477,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",645.7765,0.6457765,1
1,22,"right","f","a","Asymmetry","Nonmatching","self-related","Self","Self",462.0114,0.4620114,0
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",607.4436,0.6074436,1
1,22,"right","f","l","Asymmetry","Nonmatching","self-related","Self","Self",718.058,0.718058,1
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",761.4544,0.7614544,1
1,22,"right","f","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",540.9213,0.5409213,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",894.7923,0.8947923,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",465.2773,0.4652773,1
1,22,"right","f","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",431.9842,0.4319842,0
1,22,"right","f","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",874.0026,0.8740026,1
1,22,"right","f","a","Asymmetry","Matching","self-related","Self","Self",479.5048,0.4795048,1
