"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"299",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",672,0.672,1
"300",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",542,0.542,1
"301",2,"20","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"302",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",724,0.724,1
"303",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",868,0.868,1
"304",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",852,0.852,0
"305",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",1135,1.135,1
"306",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",923,0.923,1
"307",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1484,1.484,1
"308",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",656,0.656,1
"309",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",950,0.95,1
"310",2,"20","right","f","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"311",2,"20","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"312",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",724,0.724,0
"313",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",1122,1.122,1
"314",2,"20","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"315",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",919,0.919,1
"316",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",921,0.921,1
"317",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1051,1.051,1
"318",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1141,1.141,1
"319",2,"20","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",978,0.978,0
"320",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1251,1.251,0
"321",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1201,1.201,1
"322",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1335,1.335,1
"323",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",852,0.852,1
"324",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1300,1.3,1
"325",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1092,1.092,1
"326",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",725,0.725,1
"327",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1142,1.142,1
"328",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1122,1.122,1
"329",2,"20","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",968,0.968,0
"330",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1318,1.318,0
"331",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",735,0.735,1
"332",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",925,0.925,1
"333",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1018,1.018,1
"334",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",850,0.85,1
"335",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",837,0.837,1
"336",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",724,0.724,1
"337",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",951,0.951,1
"338",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",749,0.749,1
"339",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",819,0.819,1
"340",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1256,1.256,0
"341",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",785,0.785,0
"342",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1256,1.256,1
"343",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",956,0.956,1
"344",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",858,0.858,1
"345",2,"20","right","f","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"346",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",652,0.652,0
"347",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1191,1.191,1
"348",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1104,1.104,0
"349",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",701,0.701,1
"350",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",759,0.759,1
"351",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",971,0.971,1
"352",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",775,0.775,1
"353",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",952,0.952,1
"354",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",639,0.639,1
"355",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",622,0.622,1
"356",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",894,0.894,1
"357",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",665,0.665,1
"358",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1002,1.002,0
"359",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1256,1.256,0
"360",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",1250,1.25,1
"361",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",551,0.551,1
"362",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1118,1.118,0
"363",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",585,0.585,1
"364",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",475,0.475,1
"365",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",617,0.617,1
"366",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1068,1.068,1
"367",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1101,1.101,1
"368",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1010,1.01,1
"369",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1077,1.077,1
"370",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",984,0.984,1
"371",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",1237,1.237,1
"372",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1041,1.041,1
"373",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",868,0.868,1
"374",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",755,0.755,0
"375",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1185,1.185,1
"376",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1372,1.372,0
"377",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",806,0.806,1
"378",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",967,0.967,1
"379",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",956,0.956,1
"380",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",718,0.718,1
"381",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",619,0.619,1
"382",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",835,0.835,1
"383",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1013,1.013,1
"384",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1071,1.071,1
"385",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",977,0.977,1
"386",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",833,0.833,1
"387",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",1035,1.035,1
"388",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",594,0.594,1
"389",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",904,0.904,1
"390",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1341,1.341,1
"391",2,"20","right","f","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"392",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",891,0.891,1
"393",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1354,1.354,1
"394",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1268,1.268,1
"395",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1144,1.144,1
"396",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",666,0.666,1
"397",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",750,0.75,1
"398",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",825,0.825,1
"399",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",887,0.887,1
"400",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1000,1,1
"401",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",899,0.899,1
"402",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1127,1.127,1
"403",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1038,1.038,1
"404",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1005,1.005,1
"405",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",802,0.802,1
"406",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",773,0.773,1
"407",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",757,0.757,1
"408",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",936,0.936,1
"409",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1000,1,1
"410",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1018,1.018,1
"411",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",905,0.905,1
"412",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",905,0.905,1
"413",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",620,0.62,1
"414",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1085,1.085,1
"415",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",923,0.923,1
"416",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",757,0.757,1
"417",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",851,0.851,1
"418",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1174,1.174,1
"419",2,"20","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1320,1.32,0
"420",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",693,0.693,0
"421",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1238,1.238,1
"422",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1337,1.337,1
"423",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",652,0.652,1
"424",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",686,0.686,1
"425",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1084,1.084,1
"426",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",621,0.621,1
"427",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",985,0.985,1
"428",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",634,0.634,1
"429",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",737,0.737,1
"430",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",969,0.969,0
"431",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",676,0.676,1
"432",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",750,0.75,1
"433",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",655,0.655,1
"434",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",804,0.804,1
"435",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1242,1.242,0
"436",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",934,0.934,1
"437",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1240,1.24,1
"438",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",901,0.901,1
"439",2,"20","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",758,0.758,1
"440",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1148,1.148,1
"441",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",988,0.988,1
"442",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",708,0.708,1
"443",2,"20","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",683,0.683,0
"444",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",959,0.959,1
"445",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",819,0.819,1
"446",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",918,0.918,1
"447",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",1402,1.402,1
"448",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",722,0.722,1
"449",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",710,0.71,1
"450",2,"20","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1306,1.306,0
"451",2,"20","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",783,0.783,0
"452",2,"20","right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",817,0.817,1
"453",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",822,0.822,1
"454",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",870,0.87,1
"455",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",940,0.94,1
"456",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1067,1.067,1
"457",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",585,0.585,1
"458",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",801,0.801,1
"459",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1118,1.118,0
"460",2,"20","right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",638,0.638,0
"461",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",661,0.661,0
"462",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",752,0.752,0
"463",2,"20","right","f","l","Symmetry","Matching","self-related","Self","Self",869,0.869,1
"464",2,"20","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",821,0.821,1
"465",2,"20","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1088,1.088,0
