"Subject","Gender","Age","Handedness","First_Lanugage","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
9605,"female",25,"right","Hebrew",2,218,"square.bmp","Father","Matching","Father","Father","Father","Close","z",916,0.916,1
9605,"female",25,"right","Hebrew",2,219,"square.bmp","Father","Matching","Father","Father","Father","Close","z",770,0.77,1
9605,"female",25,"right","Hebrew",2,220,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1111,1.111,1
9605,"female",25,"right","Hebrew",2,221,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",1430,1.43,1
9605,"female",25,"right","Hebrew",2,222,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1497,1.497,1
9605,"female",25,"right","Hebrew",2,223,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",1032,1.032,1
9605,"female",25,"right","Hebrew",2,224,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1074,1.074,1
9605,"female",25,"right","Hebrew",2,225,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",850,0.85,1
9605,"female",25,"right","Hebrew",2,226,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",899,0.899,1
9605,"female",25,"right","Hebrew",2,227,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",2611,2.611,1
9605,"female",25,"right","Hebrew",2,228,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",2109,2.109,1
9605,"female",25,"right","Hebrew",2,229,"square.bmp","Father","Matching","Father","Father","Father","Close","z",1796,1.796,1
9605,"female",25,"right","Hebrew",2,230,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",696,0.696,1
9605,"female",25,"right","Hebrew",2,231,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",815,0.815,1
9605,"female",25,"right","Hebrew",2,232,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",2498,2.498,1
9605,"female",25,"right","Hebrew",2,233,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",865,0.865,1
9605,"female",25,"right","Hebrew",2,234,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",770,0.77,1
9605,"female",25,"right","Hebrew",2,235,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",791,0.791,1
9605,"female",25,"right","Hebrew",2,236,"square.bmp","Father","Matching","Father","Father","Father","Close","z",643,0.643,1
9605,"female",25,"right","Hebrew",2,237,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",1204,1.204,1
9605,"female",25,"right","Hebrew",2,238,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1112,1.112,1
9605,"female",25,"right","Hebrew",2,239,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",967,0.967,1
9605,"female",25,"right","Hebrew",2,240,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1275,1.275,1
9605,"female",25,"right","Hebrew",3,241,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1160,1.16,1
9605,"female",25,"right","Hebrew",3,242,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",924,0.924,1
9605,"female",25,"right","Hebrew",3,243,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",707,0.707,1
9605,"female",25,"right","Hebrew",3,244,"square.bmp","Father","Matching","Father","Father","Father","Close","z",586,0.586,1
9605,"female",25,"right","Hebrew",3,245,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",470,0.47,1
9605,"female",25,"right","Hebrew",3,246,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",663,0.663,1
9605,"female",25,"right","Hebrew",3,247,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",807,0.807,1
9605,"female",25,"right","Hebrew",3,248,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1474,1.474,1
9605,"female",25,"right","Hebrew",3,249,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",739,0.739,1
9605,"female",25,"right","Hebrew",3,250,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1257,1.257,1
9605,"female",25,"right","Hebrew",3,251,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",914,0.914,1
9605,"female",25,"right","Hebrew",3,252,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1241,1.241,1
9605,"female",25,"right","Hebrew",3,253,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",915,0.915,1
9605,"female",25,"right","Hebrew",3,254,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",674,0.674,1
9605,"female",25,"right","Hebrew",3,255,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",802,0.802,1
9605,"female",25,"right","Hebrew",3,256,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",853,0.853,1
9605,"female",25,"right","Hebrew",3,257,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",743,0.743,1
9605,"female",25,"right","Hebrew",3,258,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1660,1.66,1
9605,"female",25,"right","Hebrew",3,259,"square.bmp","Father","Matching","Father","Father","Father","Close","z",1021,1.021,1
9605,"female",25,"right","Hebrew",3,260,"square.bmp","Father","Matching","Father","Father","Father","Close","z",712,0.712,1
9605,"female",25,"right","Hebrew",3,261,"square.bmp","Father","Matching","Father","Father","Father","Close","z",455,0.455,1
9605,"female",25,"right","Hebrew",3,262,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1016,1.016,1
9605,"female",25,"right","Hebrew",3,263,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",2643,2.643,1
9605,"female",25,"right","Hebrew",3,264,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1164,1.164,1
9605,"female",25,"right","Hebrew",3,265,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",777,0.777,1
9605,"female",25,"right","Hebrew",3,266,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",742,0.742,1
9605,"female",25,"right","Hebrew",3,267,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1460,1.46,1
9605,"female",25,"right","Hebrew",3,268,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1052,1.052,1
9605,"female",25,"right","Hebrew",3,269,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",646,0.646,1
9605,"female",25,"right","Hebrew",3,270,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1144,1.144,1
9605,"female",25,"right","Hebrew",3,271,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1300,1.3,1
9605,"female",25,"right","Hebrew",3,272,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",875,0.875,1
9605,"female",25,"right","Hebrew",3,273,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1348,1.348,0
9605,"female",25,"right","Hebrew",3,274,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",697,0.697,1
9605,"female",25,"right","Hebrew",3,275,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1241,1.241,1
9605,"female",25,"right","Hebrew",3,276,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",819,0.819,1
9605,"female",25,"right","Hebrew",3,277,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",901,0.901,1
9605,"female",25,"right","Hebrew",3,278,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",773,0.773,1
9605,"female",25,"right","Hebrew",3,279,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",778,0.778,1
9605,"female",25,"right","Hebrew",3,280,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",774,0.774,1
9605,"female",25,"right","Hebrew",3,281,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",875,0.875,1
9605,"female",25,"right","Hebrew",3,282,"square.bmp","Father","Matching","Father","Father","Father","Close","z",659,0.659,1
9605,"female",25,"right","Hebrew",3,283,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1156,1.156,1
9605,"female",25,"right","Hebrew",3,284,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",738,0.738,1
9605,"female",25,"right","Hebrew",3,285,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1128,1.128,1
9605,"female",25,"right","Hebrew",3,286,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",806,0.806,1
9605,"female",25,"right","Hebrew",3,287,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",553,0.553,1
9605,"female",25,"right","Hebrew",3,288,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1031,1.031,1
9605,"female",25,"right","Hebrew",3,289,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1033,1.033,1
9605,"female",25,"right","Hebrew",3,290,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",947,0.947,1
9605,"female",25,"right","Hebrew",3,291,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",937,0.937,1
9605,"female",25,"right","Hebrew",3,292,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",695,0.695,1
9605,"female",25,"right","Hebrew",3,293,"square.bmp","Father","Matching","Father","Father","Father","Close","z",871,0.871,1
9605,"female",25,"right","Hebrew",3,294,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",792,0.792,1
9605,"female",25,"right","Hebrew",3,295,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",900,0.9,1
9605,"female",25,"right","Hebrew",3,296,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1043,1.043,1
9605,"female",25,"right","Hebrew",3,297,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1157,1.157,1
9605,"female",25,"right","Hebrew",3,298,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1561,1.561,1
9605,"female",25,"right","Hebrew",3,299,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",710,0.71,1
9605,"female",25,"right","Hebrew",3,300,"square.bmp","Father","Matching","Father","Father","Father","Close","z",1029,1.029,1
9605,"female",25,"right","Hebrew",3,301,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",584,0.584,1
9605,"female",25,"right","Hebrew",3,302,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",628,0.628,1
9605,"female",25,"right","Hebrew",3,303,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",774,0.774,1
9605,"female",25,"right","Hebrew",3,304,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",947,0.947,1
9605,"female",25,"right","Hebrew",3,305,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",848,0.848,1
9605,"female",25,"right","Hebrew",3,306,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",642,0.642,1
9605,"female",25,"right","Hebrew",3,307,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",852,0.852,1
9605,"female",25,"right","Hebrew",3,308,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1173,1.173,1
9605,"female",25,"right","Hebrew",3,309,"square.bmp","Father","Matching","Father","Father","Father","Close","z",650,0.65,1
9605,"female",25,"right","Hebrew",3,310,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1219,1.219,1
9605,"female",25,"right","Hebrew",3,311,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",4054,4.054,1
9605,"female",25,"right","Hebrew",3,312,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1271,1.271,1
9605,"female",25,"right","Hebrew",3,313,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1215,1.215,1
9605,"female",25,"right","Hebrew",3,314,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1106,1.106,1
9605,"female",25,"right","Hebrew",3,315,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",618,0.618,1
9605,"female",25,"right","Hebrew",3,316,"square.bmp","Father","Matching","Father","Father","Father","Close","z",1588,1.588,1
9605,"female",25,"right","Hebrew",3,317,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",776,0.776,1
9605,"female",25,"right","Hebrew",3,318,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",805,0.805,1
9605,"female",25,"right","Hebrew",3,319,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",824,0.824,1
9605,"female",25,"right","Hebrew",3,320,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",995,0.995,1
9605,"female",25,"right","Hebrew",3,321,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1542,1.542,1
9605,"female",25,"right","Hebrew",3,322,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",803,0.803,1
9605,"female",25,"right","Hebrew",3,323,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",967,0.967,1
9605,"female",25,"right","Hebrew",3,324,"square.bmp","Father","Matching","Father","Father","Father","Close","z",755,0.755,1
9605,"female",25,"right","Hebrew",3,325,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",777,0.777,1
9605,"female",25,"right","Hebrew",3,326,"square.bmp","Father","Matching","Father","Father","Father","Close","z",805,0.805,1
9605,"female",25,"right","Hebrew",3,327,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",889,0.889,1
9605,"female",25,"right","Hebrew",3,328,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",1001,1.001,1
9605,"female",25,"right","Hebrew",3,329,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1220,1.22,1
9605,"female",25,"right","Hebrew",3,330,"square.bmp","Father","Matching","Father","Father","Father","Close","z",759,0.759,1
9605,"female",25,"right","Hebrew",3,331,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",692,0.692,1
9605,"female",25,"right","Hebrew",3,332,"square.bmp","Father","Matching","Father","Father","Father","Close","z",676,0.676,1
9605,"female",25,"right","Hebrew",3,333,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",884,0.884,1
9605,"female",25,"right","Hebrew",3,334,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",676,0.676,1
9605,"female",25,"right","Hebrew",3,335,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1045,1.045,1
9605,"female",25,"right","Hebrew",3,336,"square.bmp","Father","Matching","Father","Father","Father","Close","z",1678,1.678,1
9605,"female",25,"right","Hebrew",3,337,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",903,0.903,1
9605,"female",25,"right","Hebrew",3,338,"square.bmp","Father","Matching","Father","Father","Father","Close","z",1014,1.014,1
9605,"female",25,"right","Hebrew",3,339,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",761,0.761,1
9605,"female",25,"right","Hebrew",3,340,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",774,0.774,1
9605,"female",25,"right","Hebrew",3,341,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",963,0.963,1
9605,"female",25,"right","Hebrew",3,342,"square.bmp","Father","Matching","Father","Father","Father","Close","z",808,0.808,1
9605,"female",25,"right","Hebrew",3,343,"square.bmp","Father","Matching","Father","Father","Father","Close","z",1411,1.411,1
9605,"female",25,"right","Hebrew",3,344,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",710,0.71,1
9605,"female",25,"right","Hebrew",3,345,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",965,0.965,1
9605,"female",25,"right","Hebrew",3,346,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1114,1.114,1
9605,"female",25,"right","Hebrew",3,347,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1433,1.433,1
9605,"female",25,"right","Hebrew",3,348,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",786,0.786,1
9605,"female",25,"right","Hebrew",3,349,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1654,1.654,1
9605,"female",25,"right","Hebrew",3,350,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",712,0.712,1
9605,"female",25,"right","Hebrew",3,351,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",663,0.663,1
9605,"female",25,"right","Hebrew",3,352,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1032,1.032,1
9605,"female",25,"right","Hebrew",3,353,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1202,1.202,1
